run_id,scenario,method,target_id,attempt,candidate_id,angle_deg,radius_m,x,y,nav_precheck_safe,uav_safe,planner_feasible,path_length_m,planning_time_s,rejected_reason,selected
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a330,330,1.2,-4.960769515458674,3.8999999999999995,True,True,True,7.7786912897878375,0.28032103800796904,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a000,0,1.2,-4.8,4.5,True,True,True,7.499035933053501,0.26688711598399095,,1
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a330,330,1.0,-5.133974596215562,3.9999999999999996,True,True,True,7.967371928005717,0.2680960400030017,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a000,0,1.0,-5.0,4.5,True,True,True,7.741200009825955,0.2628314839967061,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a300,300,1.2,-5.4,3.460769515458674,True,True,False,,0.2637058469990734,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a330,330,0.8,-5.307179676972449,4.1,True,True,True,8.02283584172472,0.2991391879913863,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a000,0,0.8,-5.2,4.5,True,True,True,7.861927088163996,0.28420862401253544,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a030,30,1.2,-4.960769515458674,5.1,True,True,True,7.759571422100919,0.2905894379946403,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a030,30,1.0,-5.133974596215562,5.0,True,True,True,8.139981453404344,0.26347202400211245,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a030,30,0.8,-5.307179676972449,4.9,True,True,True,8.01229575904147,0.28987734601832926,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a060,60,1.2,-5.4,5.539230484541326,True,True,True,8.319400296132509,0.30999456500285305,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a240,240,1.2,-6.6000000000000005,3.460769515458674,True,True,False,,0.18330813400098123,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a210,210,0.8,-6.692820323027551,4.1,True,True,True,11.552453930606083,0.3265400030068122,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a210,210,1.0,-6.866025403784438,4.0,True,True,False,,0.17200287600280717,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a180,180,0.8,-6.8,4.5,True,True,True,11.102618502045415,0.2876722590008285,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a120,120,1.0,-6.5,5.366025403784438,True,True,False,,0.24452319802367128,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a150,150,0.8,-6.692820323027551,4.9,True,True,True,10.890294239830432,0.2755024789948948,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a210,210,1.2,-7.039230484541326,3.9,True,True,False,,0.18658643899834715,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a120,120,1.2,-6.6,5.539230484541326,True,True,True,10.062821719333614,0.2742280059901532,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a180,180,1.0,-7.0,4.5,True,True,True,11.126937983582863,0.2612454289919697,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a150,150,1.0,-6.866025403784438,5.0,True,True,True,10.7201005553924,0.2579655779991299,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a180,180,1.2,-7.2,4.5,True,True,True,11.157454019179196,0.27730852700187825,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a150,150,1.2,-7.039230484541326,5.1,True,True,True,10.547550618129515,0.2549071469984483,,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a300,300,1.0,-5.5,3.6339745962155616,False,True,False,,0.25931830902118236,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a300,300,0.8,-5.6,3.8071796769724493,False,True,False,,0.29190188299980946,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a270,270,1.2,-6.0,3.3,False,True,False,,0.2567342889960855,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a270,270,1.0,-6.0,3.5,False,True,False,,0.2827406119904481,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a270,270,0.8,-6.0,3.7,False,True,False,,0.42237229499733075,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a060,60,1.0,-5.5,5.366025403784438,False,True,False,,0.2958310889953282,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a060,60,0.8,-5.6,5.192820323027551,False,True,False,,0.2799526290036738,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a240,240,0.8,-6.4,3.8071796769724493,False,True,False,,0.20405055899755098,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a240,240,1.0,-6.5,3.6339745962155616,False,True,False,,0.20022213199990802,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a240,240,1.2,11.399999999999999,0.960769515458674,True,True,True,21.45288704942165,0.29819022602168843,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a090,90,1.2,12.0,3.2,True,True,True,21.142581627804493,0.27911134099122137,,1
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a060,60,0.8,12.4,2.6928203230275507,True,True,True,21.640857425825626,0.2800541940086987,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a060,60,1.0,12.5,2.8660254037844384,True,True,True,21.5009998651301,0.2791214259923436,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a060,60,1.2,12.6,3.039230484541326,True,True,True,21.39141099248689,0.2772533640090842,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a030,30,0.8,12.69282032302755,2.4,True,True,True,22.01783120841175,0.27459427699795924,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a330,330,0.8,12.69282032302755,1.5999999999999996,True,True,True,22.857477607195904,0.2861216370074544,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a030,30,1.0,12.86602540378444,2.5,True,True,True,21.908061591509767,0.2676135940128006,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a000,0,0.8,12.8,2.0,True,True,True,22.42612719691201,0.2796250400133431,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a330,330,1.0,12.866025403784437,1.4999999999999996,True,True,True,22.92628159225088,0.28873394199763425,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a030,30,1.2,13.039230484541326,2.5999999999999996,True,True,True,21.903389570918403,0.278312290989561,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a000,0,1.0,13.0,2.0,True,True,True,22.478855110998108,0.27803574700374156,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a330,330,1.2,13.039230484541326,1.3999999999999995,True,True,True,23.06676229285286,0.28919359599240124,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a000,0,1.2,13.2,2.0,True,True,True,22.529972631912376,0.34156828199047595,,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a180,180,1.2,10.8,2.0,False,True,False,,0.30053974999464117,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a150,150,1.2,10.960769515458674,2.5999999999999996,False,True,False,,0.2639698750281241,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a180,180,1.0,11.0,2.0,False,True,False,,0.28667280499939807,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a150,150,1.0,11.13397459621556,2.5,False,True,False,,0.26649292098591104,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a210,210,1.2,10.960769515458674,1.4,False,True,False,,0.2799420749943238,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a180,180,0.8,11.2,2.0,False,True,False,,0.2813598189968616,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a210,210,1.0,11.13397459621556,1.5,False,True,False,,0.2879791140148882,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a150,150,0.8,11.30717967697245,2.4,False,True,False,,0.27947922301245853,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.20_a120,120,1.2,11.4,3.0392304845413265,False,True,False,,0.28730930501478724,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a210,210,0.8,11.30717967697245,1.5999999999999999,False,True,False,,0.2874070359976031,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a120,120,1.0,11.5,2.866025403784439,False,True,False,,0.30245271799503826,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a120,120,0.8,11.6,2.692820323027551,False,True,False,,0.2916484409943223,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a240,240,1.0,11.5,1.1339745962155616,False,True,False,,0.2650019339926075,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a240,240,0.8,11.6,1.3071796769724493,False,True,False,,0.36816208498203196,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a090,90,1.0,12.0,3.0,False,True,False,,0.26897846901556477,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a090,90,0.8,12.0,2.8,False,True,False,,0.2675210470042657,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r0.80_a270,270,0.8,12.0,1.2,False,True,False,,0.2856008429953363,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1007,S2,B3,"plant@(12.000,2.000)",1,r1.00_a270,270,1.0,12.0,1.0,False,True,False,,0.2845253110281192,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a240,240,1.2,1.3999999999999995,1.960769515458674,True,True,True,2.4021980321074725,0.15728306499659084,,1
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a210,210,1.2,0.9607695154586737,2.4,True,True,True,2.5982584977119902,0.18933339198702015,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a240,240,1.0,1.4999999999999996,2.1339745962155616,True,True,True,2.602031634036085,0.17125932397902943,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a270,270,1.2,1.9999999999999998,1.8,True,True,True,2.6786582306225384,0.1835207080002874,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a210,210,1.0,1.1339745962155614,2.5,True,True,True,2.74531223429477,0.18432844799826853,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a240,240,0.8,1.5999999999999996,2.3071796769724493,True,True,True,2.803764317979718,0.18514535500435159,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a270,270,1.0,1.9999999999999998,2.0,True,True,True,2.816025931651265,0.18793048500083387,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a210,210,0.8,1.307179676972449,2.5999999999999996,True,True,True,2.9198346466490075,0.19829389100777917,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a270,270,0.8,1.9999999999999998,2.2,True,True,True,2.96247563771313,0.1941167330078315,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a180,180,1.2,0.8,3.0,True,True,True,3.1847430226150277,0.20676923001883551,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a180,180,1.0,1.0,3.0,True,True,True,3.169875174869212,0.2117803669825662,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a180,180,0.8,1.2,3.0,True,True,True,3.2416304739555724,0.21387347098789178,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a300,300,1.2,2.6,1.9607695154586737,True,True,True,3.2493641108315225,0.21611327401478775,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a300,300,1.0,2.5,2.1339745962155616,True,True,True,3.2803082874835803,0.21928810302051716,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a300,300,0.8,2.4000000000000004,2.3071796769724493,True,True,True,3.3238474265494395,0.2258176530012861,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a150,150,0.8,1.3071796769724489,3.4,True,True,True,3.697423411089156,0.24503668601391837,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a150,150,1.0,1.1339745962155612,3.5,True,True,True,3.688042177210573,0.30275653599528596,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a150,150,1.2,0.9607695154586735,3.5999999999999996,True,True,True,3.7664397493190878,0.30347081398940645,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a330,330,0.8,2.6928203230275507,2.5999999999999996,True,True,True,3.7670170039224296,0.2604096879949793,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a330,330,1.0,2.8660254037844384,2.4999999999999996,True,True,True,3.8177101866375125,0.25390229900949635,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a330,330,1.2,3.039230484541326,2.3999999999999995,True,True,True,3.862814351084195,0.26052387899835594,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a000,0,0.8,2.8,3.0,True,True,True,4.198710423429075,0.26661110899294727,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a120,120,1.0,1.5000000000000002,3.866025403784439,True,True,True,4.349087003878647,0.28663861798122525,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a000,0,1.0,3.0,3.0,True,True,True,4.262439227569819,0.28476221099845134,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a120,120,1.2,1.4000000000000004,4.039230484541326,True,True,True,4.307100999716338,0.28416582601494156,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r0.80_a030,30,0.8,2.692820323027551,3.4,True,True,True,4.6843439254528665,0.3128398940025363,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a000,0,1.2,3.2,3.0,True,True,True,4.391661197065614,0.29404880400397815,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a090,90,1.0,2.0,4.0,True,True,True,4.93275588851247,0.3314384259865619,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a030,30,1.0,2.866025403784439,3.5,True,True,True,4.733839035284139,0.3021153809968382,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.00_a060,60,1.0,2.5,3.8660254037844384,True,True,True,5.290531886297779,0.3472745739854872,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a090,90,1.2,2.0,4.2,True,True,True,4.937109901060667,0.3351259549963288,,0
P2_S2_B3_seed1008,S2,B3,"plant@(2.000,3.000)",1,r1.20_a030,30,1.2,3.0392304845413265,3.5999999999999996,True,True,True,4.865006267629385,0.32134683601907454,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a330,330,1.2,-4.960769515458674,3.8999999999999995,True,True,True,7.791318019268132,0.2483010750147514,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a000,0,1.2,-4.8,4.5,True,True,True,7.592004018360777,0.2594305709935725,,1
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a330,330,1.0,-5.133974596215562,3.9999999999999996,True,True,True,7.922451298013273,0.2690189410059247,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a000,0,1.0,-5.0,4.5,True,True,True,7.705130894592871,0.2604796590167098,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a300,300,1.2,-5.4,3.460769515458674,True,True,False,,0.2514095889928285,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a330,330,0.8,-5.307179676972449,4.1,True,True,True,8.031974997784543,0.2754553830018267,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a000,0,0.8,-5.2,4.5,True,True,True,7.899903364513001,0.2727356770192273,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a030,30,1.2,-4.960769515458674,5.1,True,True,True,7.720120417866004,0.2657619700185023,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a030,30,1.0,-5.133974596215562,5.0,True,True,True,8.138973600238801,0.24815584099269472,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a030,30,0.8,-5.307179676972449,4.9,True,True,True,8.030881616638638,0.31251912398147397,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a060,60,1.2,-5.4,5.539230484541326,True,True,False,,0.3060898840194568,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a240,240,1.2,-6.6000000000000005,3.460769515458674,True,True,False,,0.1749908879864961,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a210,210,0.8,-6.692820323027551,4.1,True,True,True,11.469268701222969,0.27308986100251786,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a210,210,1.0,-6.866025403784438,4.0,True,True,False,,0.17920924900681712,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a180,180,0.8,-6.8,4.5,True,True,True,11.045268313355834,0.27054784598294646,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a120,120,1.0,-6.5,5.366025403784438,True,True,False,,0.24342136000632308,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a150,150,0.8,-6.692820323027551,4.9,True,True,True,10.891309171877168,0.2708651499997359,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a210,210,1.2,-7.039230484541326,3.9,True,True,False,,0.17590815701987594,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a120,120,1.2,-6.6,5.539230484541326,True,True,True,9.958275131913988,0.2363345960038714,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a180,180,1.0,-7.0,4.5,True,True,True,11.095473163869553,0.27515607100212947,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a150,150,1.0,-6.866025403784438,5.0,True,True,True,10.541131584929841,0.24646567899617366,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a180,180,1.2,-7.2,4.5,True,True,True,11.158284081011002,0.2658544360019732,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a150,150,1.2,-7.039230484541326,5.1,True,True,True,10.53322450001952,0.26098727600765415,,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a300,300,1.0,-5.5,3.6339745962155616,False,True,False,,0.2882267629902344,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a300,300,0.8,-5.6,3.8071796769724493,False,True,False,,0.29889235997688957,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.20_a270,270,1.2,-6.0,3.3,False,True,False,,0.2660180460079573,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a270,270,1.0,-6.0,3.5,False,True,False,,0.28482508700108156,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a270,270,0.8,-6.0,3.7,False,True,False,,0.3355493889830541,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a060,60,1.0,-5.5,5.366025403784438,False,True,False,,0.31213797998498194,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a060,60,0.8,-5.6,5.192820323027551,False,True,False,,0.28288680099649355,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r0.80_a240,240,0.8,-6.4,3.8071796769724493,False,True,False,,0.20600058601121418,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(-6.000,4.500)",1,r1.00_a240,240,1.0,-6.5,3.6339745962155616,False,True,False,,0.18555097799981013,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a240,240,1.2,11.399999999999999,0.960769515458674,True,True,True,21.5267224825696,0.27068128902465105,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a090,90,1.2,12.0,3.2,True,True,True,21.091193875044745,0.26773692897404544,,1
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r0.80_a060,60,0.8,12.4,2.6928203230275507,True,True,True,21.610288787385567,0.28108700600569136,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.00_a060,60,1.0,12.5,2.8660254037844384,True,True,True,21.468049184861442,0.2989755690214224,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a060,60,1.2,12.6,3.039230484541326,True,True,True,21.375155289152342,0.2697467199759558,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r0.80_a030,30,0.8,12.69282032302755,2.4,True,True,True,21.987202838289555,0.27772292101872154,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r0.80_a330,330,0.8,12.69282032302755,1.5999999999999996,True,True,True,22.87370010755171,0.2912056820059661,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.00_a030,30,1.0,12.86602540378444,2.5,True,True,True,21.98226637701068,0.2788643589883577,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r0.80_a000,0,0.8,12.8,2.0,True,True,True,22.44784488867917,0.2795437120075803,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.00_a330,330,1.0,12.866025403784437,1.4999999999999996,True,True,True,22.994695547116855,0.28529656800674275,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a030,30,1.2,13.039230484541326,2.5999999999999996,True,True,True,21.93289313135144,0.2802846219856292,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.00_a000,0,1.0,13.0,2.0,True,True,True,22.484543315765247,0.27963480399921536,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a330,330,1.2,13.039230484541326,1.3999999999999995,True,True,True,23.049202580857457,0.2926133630098775,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a000,0,1.2,13.2,2.0,True,True,True,22.531894796490473,0.28492858199751936,,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a180,180,1.2,10.8,2.0,False,True,False,,0.27723858898389153,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a150,150,1.2,10.960769515458674,2.5999999999999996,False,True,False,,0.26556786498986185,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.00_a180,180,1.0,11.0,2.0,False,True,False,,0.31900466402294114,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.00_a150,150,1.0,11.13397459621556,2.5,False,True,False,,0.3189426829922013,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a210,210,1.2,10.960769515458674,1.4,False,True,False,,0.27871427798527293,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r0.80_a180,180,0.8,11.2,2.0,False,True,False,,0.28087869798764586,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.00_a210,210,1.0,11.13397459621556,1.5,False,True,False,,0.2949257389991544,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r0.80_a150,150,0.8,11.30717967697245,2.4,False,True,False,,0.2878664149902761,path_infeasible_under_safety_checks,0
P2_S2_B3_seed1008,S2,B3,"plant@(12.000,2.000)",1,r1.20_a120,120,1.2,11.4,3.0392304845413265,False,True,False,,0.2817853550077416,path_infeasible_under_safety_checks,0
