run_id,scenario,method,seed,target_count,start_x,start_y,home_x,home_y,mission_start_time,mission_end_time,mission_completed,returned_home,manual_intervention,collision_count,software_commit,targets_attempted,targets_successful,mean_path_length_m,mean_actual_path_length_m,mean_navigation_time_s,mean_total_target_time_s,mean_approach_error_m,mean_planning_time_s,total_replans,total_recoveries,mean_attempt_count,target_success_rate_pct
P2_S1_B3_seed1007,S1,B3,1007,3,2.5985475176205613e-05,-5.065646711120656e-07,2.5985475176205613e-05,-5.065646711120656e-07,11.6,413.1,False,False,False,0,unknown,3,3,4.067676286382256,9.217222908048885,33.83333333333334,256.26666666666665,1.1168174549364804,0.1455170786648523,3,0,2.0,100.0
P2_S1_B3_seed1008,S1,B3,1008,3,0.0009389725437197685,-2.07940309781175e-05,0.0009389725437197685,-2.07940309781175e-05,13.9,380.9,False,False,False,0,unknown,3,1,6.654353409786122,8.19028482645595,2.6000000000000014,24.6,1.0798771821236348,0.22004808699906184,5,3,2.3333333333333335,33.333333333333336
P2_S1_B3_seed1009,S1,B3,1009,3,0.003144258138584431,-7.125835846623577e-05,0.003144258138584431,-7.125835846623577e-05,13.7,306.4,False,False,False,0,unknown,3,1,6.947407944327023,8.05314757714654,2.6000000000000014,24.700000000000003,1.0867932737237749,3.209244000298592,7,2,2.6666666666666665,33.333333333333336
P2_S1_B3_seed1010,S1,B3,1010,3,0.0025384032319509045,-5.708892256798296e-05,0.0025384032319509045,-5.708892256798296e-05,12.3,352.4,False,False,False,0,unknown,3,2,5.217213390110419,9.535282015372184,4.599999999999994,177.25,1.1154452544337339,3.004076078980385,5,0,2.3333333333333335,66.66666666666667
P2_S1_P_seed1001,S1,P,1001,3,0.0005646567321488014,-1.2488004354501812e-05,0.0005646567321488014,-1.2488004354501812e-05,13.0,341.7,False,False,False,0,unknown,3,3,4.083968054263045,8.679129140897734,13.099999999999996,207.13333333333335,1.1190531739680079,0.2964227966634401,3,1,2.0,100.0
P2_S1_P_seed1002,S1,P,1002,3,0.00026767792729294416,-5.791715095488101e-06,0.00026767792729294416,-5.791715095488101e-06,15.2,356.9,False,False,False,0,unknown,3,3,3.982787103433561,8.395945946717605,14.39999999999999,219.96666666666667,1.1050004368838655,0.37085072532257374,3,0,2.0,100.0
P2_S1_P_seed1003,S1,P,1003,3,0.002537033759432728,-5.696676516989246e-05,0.002537033759432728,-5.696676516989246e-05,12.0,1130.0,False,False,False,0,unknown,3,2,5.737754964683929,10.259246141939316,15.400000000000023,535.35,1.104157993250602,4.732316460722359,9,9,2.0,66.66666666666667
P2_S1_P_seed1004,S1,P,1004,3,0.00021844600253427063,-4.911785828661213e-06,0.00021844600253427063,-4.911785828661213e-06,15.1,467.5,False,False,False,0,unknown,3,3,0.7523442203911687,8.963456709795343,2.599999999999975,291.8666666666666,1.1211488707529067,0.07620994433333787,10,1,2.3333333333333335,100.0
P2_S1_P_seed1005,S1,P,1005,3,0.0010238662786769327,-2.25516462922219e-05,0.0010238662786769327,-2.25516462922219e-05,12.4,363.6,False,False,False,0,unknown,3,3,3.9103008614568293,8.642775147514945,14.400000000000007,223.4666666666667,1.1189830366766997,0.17755065833140785,3,0,2.0,100.0
P2_S1_P_seed1006,S1,P,1006,3,0.0025656134330146476,-5.769959395452016e-05,0.0025656134330146476,-5.769959395452016e-05,12.0,632.1,False,False,False,0,unknown,3,3,4.268348610214793,9.11710633131812,14.266666666666644,402.0,1.1095872001040068,0.1579226213216316,9,3,2.3333333333333335,100.0
P2_S1_P_seed1007,S1,P,1007,3,0.0010010274666580673,-2.2223048127079277e-05,0.0010010274666580673,-2.2223048127079277e-05,12.1,382.5,False,False,False,0,unknown,3,2,0.7611014047238451,10.97418093474415,4.600000000000012,185.70000000000002,1.1104685801378844,2.9421520574978786,7,6,2.0,66.66666666666667
